0
94
-1295
1054
1500
206
182
558
-1067
-151
-172
-213
-47
66
203
127
78
195
181
201
134
27
60
27
-7
-48
-153
-99
-46
-48
26
113
0
0
1416
-130
137
-145
-127
-189
-501
575
177
109
75
55
51
39
35
3
30
27
27
25
24
25
27
24
27
26
31
38
48
60
133
0
0
2187
-124
95
-114
-11
20
145
-238
-93
-57
-27
-44
-35
-29
-24
-49
-17
-14
-12
-8
-5
-3
-1
5
7
13
17
24
34
52
111
0
0
2754
-144
-103
-76
-20
5
99
-207
-81
-55
-34
-36
-31
-25
-22
-46
-15
-12
-10
-8
-5
-2
0
3
6
7
12
20
28
51
95
0
0
3078
-180
-319
-65
-132
-183
-462
517
152
84
52
47
37
31
27
-3
21
20
18
17
16
15
15
15
16
18
20
22
30
52
85
0
0
3177
-133
-279
81
65
180
645
-898
-308
-197
-152
-115
-95
-81
-70
-85
-53
-46
-41
-34
-30
-24
-21
-15
-8
-6
1
5
16
41
72
0
0
2953
-196
-277
-154
-209
-329
-911
1083
336
198
141
108
87
74
64
32
50
43
39
36
32
31
28
25
24
24
24
25
28
44
69
0
0
2551
-98
61
-11
137
288
961
-1292
-435
-273
-197
-161
-133
-113
-97
-107
-75
-66
-56
-50
-43
-37
-32
-23
-18
-15
-7
0
9
25
55
0
0
1853
-169
65
-241
-232
-378
-1063
1285
405
242
175
134
109
92
79
47
61
55
49
44
40
36
34
29
27
26
24
26
27
30
56
0
0
1079
-54
225
69
139
297
970
-1271
-424
-263
-194
-152
-126
-105
-91
-99
-69
-60
-52
-47
-39
-34
-28
-24
-18
-14
-8
-2
7
13
46
0
0
130
-103
-28
-53
-172
-291
-874
1093
355
216
156
124
102
87
75
46
58
53
47
42
38
34
31
29
25
26
23
22
24
22
48
0
0
-758
15
-62
154
151
244
699
-841
-266
-159
-113
-86
-70
-59
-50
-62
-37
-32
-28
-24
-20
-16
-13
-12
-6
-4
-1
4
8
12
40
0
0
-1635
35
-191
3
-18
-101
-403
581
206
134
101
82
69
59
52
29
42
36
33
32
28
26
22
21
20
19
17
18
19
20
41
0
0
-2331
150
-38
53
98
108
211
-172
-37
-14
-6
-2
0
2
2
-14
4
3
4
4
4
6
6
6
7
5
8
10
13
18
37
0
0
-2838
234
159
64
69
80
145
-116
-20
-4
1
5
5
5
6
-11
5
6
6
6
5
6
6
5
6
7
7
9
12
20
35
0
0
-3115
265
280
38
-37
-95
-348
506
178
115
86
70
59
52
45
25
37
32
29
26
24
22
21
18
18
15
15
14
15
24
34
0
0
-3104
311
353
148
142
228
632
-747
-229
-133
-92
-70
-57
-46
-39
-48
-28
-25
-22
-18
-15
-13
-11
-10
-7
-3
-1
0
6
17
28
0
0
-2883
196
95
-39
-91
-212
-746
1026
351
222
165
131
110
94
82
58
64
57
52
46
41
35
32
29
27
24
20
19
17
23
30
0
0
-2358
188
18
136
230
347
937
-1100
-338
-198
-139
-107
-87
-71
-61
-66
-44
-39
-34
-29
-27
-22
-18
-16
-13
-9
-6
-4
2
9
24
0
0
-1702
19
-224
-50
-107
-263
-896
1213
412
259
192
153
127
109
94
70
73
65
58
52
46
42
37
34
30
26
24
20
19
18
28
0
0
-820
30
-45
181
191
315
914
-1119
-356
-214
-152
-120
-96
-81
-70
-73
-52
-47
-40
-36
-31
-27
-23
-20
-16
-12
-8
-4
0
3
21
0
0
60
-96
-24
-44
-156
-263
-793
992
322
197
142
111
92
78
67
46
51
46
41
37
32
29
27
23
21
18
17
15
15
11
23
0
0
997
-66
195
27
73
176
600
-798
-270
-169
-125
-99
-81
-69
-60
-63
-46
-41
-36
-31
-28
-24
-21
-18
-13
-10
-8
-5
0
3
18
0
0
1795
-137
109
-166
-117
-170
-435
482
145
82
57
43
34
29
23
9
19
16
15
13
12
10
10
9
9
8
7
8
8
10
20
0
0
2472
-134
1
-102
-14
13
128
-230
-91
-63
-50
-40
-35
-30
-26
-34
-21
-18
-16
-14
-12
-12
-10
-8
-6
-4
-1
0
3
8
18
0
0
2923
-154
-199
-43
-34
-13
53
-150
-65
-47
-38
-31
-27
-24
-21
-29
-17
-14
-13
-11
-10
-9
-7
-6
-4
-4
-1
-1
3
10
17
0
0
3121
-179
-345
-35
-118
-152
-364
391
108
60
39
28
22
18
14
3
10
9
9
8
7
7
6
5
5
5
5
4
7
12
18
0
0
3082
-138
-242
42
43
133
501
-716
-249
-161
-120
-98
-81
-69
-59
-62
-46
-41
-36
-32
-28
-25
-21
-17
-15
-13
-8
-6
-3
6
13
0
0
2741
-183
-166
-172
-173
-270
-736
859
262
154
107
83
66
56
48
41
35
31
28
24
22
20
18
15
14
13
10
10
10
12
16
0
0
2226
-96
131
-40
102
224
771
-1049
-357
-226
-167
-132
-110
-94
-82
-70
-62
-56
-49
-43
-39
-34
-30
-24
-20
-17
-13
-10
-5
2
12
0
0
1455
-146
98
-183
-198
-310
-868
1043
327
195
139
109
87
73
63
54
47
42
37
32
29
26
24
21
17
16
14
13
11
10
16
0
0
-1635
2116
-944
1219
-152
598
944
154
-695
-89
-357
-247
119
-250
-98
-6
-12
-186
21
45
-148
-38
88
-60
-144
161
-50
-97
56
87
-99
0
0
-1261
190
-43
74
-125
-309
-926
-106
1291
564
401
278
230
193
167
146
128
114
100
90
78
70
61
54
47
40
34
27
22
17
14
0
0
749
-390
-203
-91
74
205
679
79
-1006
-447
-315
-226
-188
-158
-138
-120
-106
-93
-83
-73
-65
-57
-50
-43
-37
-31
-25
-19
-12
-6
3
0
0
837
-640
-487
-232
-252
-307
-583
-217
550
191
106
73
54
41
33
27
22
19
16
14
13
12
10
9
8
7
7
7
7
7
16
0
0
-1550
23
63
-9
22
75
196
112
-284
-113
-65
-59
-45
-37
-31
-27
-24
-21
-17
-15
-12
-11
-8
-7
-4
-3
-2
2
5
7
23
0
0
-4294
756
420
301
247
206
224
46
54
67
61
63
58
52
47
44
41
37
33
31
29
26
24
22
18
